nombre_original;nombre_canonico;fue_fusionado;frecuencia_total;num_documentos;ids_documentos
Teniente General D. Jaime Milans Del Bosch Y Ussia;Teniente General Milans Del Bosch;si;1;1;1726
Generales Milans Del Bosch Y Armada;Teniente General Milans Del Bosch;si;1;1;1787
Generales Armada Y Miláns Del Bosch;Teniente General Milans Del Bosch;si;1;1;1834
Excmo. Sr. D. Jaime Milans Del Bosch;Teniente General Milans Del Bosch;si;1;1;1735
Teniente General Don Jaime Milans Del Bosch Y Ussia;Teniente General Milans Del Bosch;si;1;1;1741
General Milans;Teniente General Milans Del Bosch;si;3;3;"1817; 1823; 1847"
Excmo. Sr. Teniente General D. Jaime Milans Del Bosch Y Ussia;Teniente General Milans Del Bosch;si;1;1;1740
Teniente General Miláns;Teniente General Milans Del Bosch;si;2;1;1824
El General Milans;Teniente General Milans Del Bosch;si;1;1;1855
Teniente General Milans del Boch;Teniente General Milans del Boch;no;1;1;1850
Teniente General Pascual Galmes;Teniente General Pascual Galmes;no;1;1;1702
Teniente General Sáez de Santamaría;Teniente General Sáez de Santamaría;no;1;1;1832
Teniente Izquierdo Sanchez;Teniente Izquierdo Sanchez;no;1;1;1838
Teniente NUÑEZ RUANO;Teniente NUÑEZ RUANO;no;1;1;1821
Teniente Nuñez Ruano;Teniente Nuñez Ruano;no;1;1;1821
Teniente Sr. GRINON;Teniente Sr. GRINON;no;1;1;1851
Teniente Sr. Grinon;Teniente Sr. Grinon;no;1;1;1851
Teniente de la GC Ramos -- Rueda;Teniente de la GC Ramos -- Rueda;no;1;1;1851
Teniente de la Guardia Civil;Teniente de la Guardia Civil;no;1;1;1838
Teniente de la Guardia Civil Alonso Hernaiz;Teniente de la Guardia Civil Alonso Hernaiz;no;1;1;1816
Teniente de la Guardia Civil Alvarez Fernández;Teniente de la Guardia Civil Alvarez Fernández;no;1;1;1813
Teniente de la Guardia Civil Boza Carranco;Teniente de la Guardia Civil Boza Carranco;no;1;1;1812
Teniente de la Guardia Civil Izquierdo Sánchez;Teniente de la Guardia Civil Izquierdo Sánchez;no;1;1;1813
Teniente de la Guardia Civil Ramos Rueda;Teniente de la Guardia Civil Ramos Rueda;no;1;1;1813
Teniente de la Guardia Civil Vecinos Núñez;Teniente de la Guardia Civil Vecinos Núñez;no;1;1;1812
Tenientes;Tenientes;no;1;1;1827
Tenientes Alvarez Fernandez, Nuñez Ruano, Alonso, Boza, Vecino;Tenientes Alvarez Fernandez, Nuñez Ruano, Alonso, Boza, Vecino;no;1;1;1811
Tenientes De La D.a.c.;Tenientes De La D.a.c.;no;1;1;1802
Tenientes De La Guardia Civil;Tenientes De La Guardia Civil;no;2;2;"1848; 1849"
Tenientes Vecino;Tenientes Vecino;no;1;1;1834
Tenientes Vecino y Carricondo;Tenientes Vecino y Carricondo;no;1;1;1834
Tercera Región Militar;Tercera Región Militar;no;1;1;1738
Territorio Nacional;Territorio Nacional;no;1;1;1745
Terroristas;Terroristas;no;1;1;1703
Testigo Teniente General Gabeiras Montero (los Letrados Interrogándolo);Testigo Teniente General Gabeiras Montero (los Letrados Interrogándolo);no;1;1;1833
Testigos;Testigos;no;1;1;1830
Teóricos Del Partido;Teóricos Del Partido;no;1;1;1781
The Armed Forces;The Armed Forces;no;1;1;1746
The Text Does Not Mention Other Explicit Locations.;The Text Does Not Mention Other Explicit Locations.;no;1;1;1821
Toda Persona Acusada De Un Delito;Toda Persona Acusada De Un Delito;no;1;1;1735
Todos Los Que Intervinieron Para Proteger El Orden Constitucional;Todos Los Que Intervinieron Para Proteger El Orden Constitucional;no;1;1;1773
Todos Los Tenientes De La Guardia Civil Encausados;Todos Los Tenientes De La Guardia Civil Encausados;no;1;1;1802
Toledo;Toledo;no;2;1;1723
Tolosa;Tolosa;no;1;1;1839
Tolosa (guipúzcoa);Tolosa (guipúzcoa);no;1;1;1839
Torrejon De Ardoz (madrid);Torrejon De Ardoz (madrid);no;1;1;1745
"Trabajadores De La Empresa ""talbot""";"Trabajadores De La Empresa ""talbot""";no;1;1;1756
Trafico (posiblemente Referencia A La Unidad De Tráfico De La Guardia Civil);Trafico (posiblemente Referencia A La Unidad De Tráfico De La Guardia Civil);no;1;1;1843
Trias Fargas;Trias Fargas;no;1;1;1803
Tribunal;Tribunal;no;18;13;"1735; 1786; 1805; 1812; 1816; 1823; 1827; 1830; 1837; 1845; 1846; 1855; 1858"
Tribunal Supremo;Tribunal Supremo;no;3;2;"1786; 1802"
Tribunal Supremo De Justicia;Tribunal Supremo De Justicia;no;1;1;1806
Tribunal Supremo De Justicia Militar;Tribunal Supremo De Justicia Militar;no;2;1;1809
Tte. Coronel Santos (em- 3ª Rm);Tte. Coronel Santos (em- 3ª Rm);no;1;1;1851
"Tte. Coronel ____________, Tte. Coronel ____________, Comandante ____________, "" ____________ , "" ____________ , "" ____________ , Coronel ____________, Teniente Coronel ____________, Teniente Coronel ____________, Teniente Coronel ____________, Coronel ____________, Teniente Coronel ____________, Teniente Coronel ____________.";"Tte. Coronel ____________, Tte. Coronel ____________, Comandante ____________, "" ____________ , "" ____________ , "" ____________ , Coronel ____________, Teniente Coronel ____________, Teniente Coronel ____________, Teniente Coronel ____________, Coronel ____________, Teniente Coronel ____________, Teniente Coronel ____________.";no;1;1;1788
Tte. De La Gc Boza Carranco;Tte. De La Gc Boza Carranco;no;1;1;1851
Tte. General Jefe del Estado Mayor del Ejército;Tte. General Jefe del Estado Mayor del Ejército;no;1;1;1720
Tte. de la GC BOZA CARRANCO;Tte. de la GC BOZA CARRANCO;no;1;1;1851
Tve;Tve;no;4;4;"1700; 1792; 1829; 1852"
U.S. Operativas;U.S. Operativas;no;1;1;1698
U.s. Operativas;U.s. Operativas;no;1;1;1698
U.s. Operativas A Nivel Cupo De Capitanías;U.s. Operativas A Nivel Cupo De Capitanías;no;1;1;1698
"UNIDAD MILITAR ""PRADO""";"UNIDAD MILITAR ""PRADO""";no;1;1;1696
URGENTE;URGENTE;no;1;1;1755
USICA 10601;USICA 10601;no;1;1;1744
USICA4;USICA4;no;1;1;1744
Ugt;Ugt;no;1;1;1745
Ugt (institución);Ugt (institución);no;1;1;1779
Ultraderecha;Ultraderecha;no;1;1;1784
Ume;Ume;no;1;1;1698
Un Hombre Que Tras El Fracaso De La Operación Se Trasladó A Barcelona Y Posteriormente A Varios Países;Un Hombre Que Tras El Fracaso De La Operación Se Trasladó A Barcelona Y Posteriormente A Varios Países;no;1;1;1707
Un Reducido Número De Personas (atacantes);Un Reducido Número De Personas (atacantes);no;1;1;1746
Un Sector Del Ejército;Un Sector Del Ejército;no;1;1;1778
Un Tal Abad De El Alcázar;Un Tal Abad De El Alcázar;no;1;1;1695
Unidad;Unidad;no;2;2;"1796; 1801"
Unidad (del CESID);Unidad (del CESID);no;2;2;"1839; 1843"
Unidad (del CESID, Mencionada En Contexto De Destino);Unidad (del CESID, Mencionada En Contexto De Destino);no;1;1;1705
Unidad Al Mando Del Comandante Cortina;Unidad Al Mando Del Comandante Cortina;no;1;1;1713
Unidad Escuela;Unidad Escuela;no;3;2;"1711; 1713"
Unidad Escuela Integrada En El Órgano Que Mandaba El Comandante Cortina;Unidad Escuela Integrada En El Órgano Que Mandaba El Comandante Cortina;no;1;1;1711
"Unidad Militar ""prado""";"Unidad Militar ""prado""";no;1;1;1696
Unidades Que Intervengan En Desfile Militar En Zaragoza;Unidades Que Intervengan En Desfile Militar En Zaragoza;no;1;1;1820
Uniformes Militares (mencionados, Pero No Como Lugar O Institución);Uniformes Militares (mencionados, Pero No Como Lugar O Institución);no;1;1;1804
United States;United States;no;3;2;"1750; 1751"
Unión Militar Española (ume);Unión Militar Española (ume);no;1;1;1855
Uno De Los Miembros De La Junta Civico-militar;Uno De Los Miembros De La Junta Civico-militar;no;1;1;1777
Unos Primos Suyos;Unos Primos Suyos;no;1;1;1789
V;V;no;1;1;1797
V. E.;V. E.;no;1;1;1739
V.E.;V.E.;no;1;1;1776
V.e.;V.e.;no;1;1;1712
V.e. (a Quien Va Dirigido El Escrito Del Excmo. General Director Accidental De La Dirección De Personal);V.e. (a Quien Va Dirigido El Escrito Del Excmo. General Director Accidental De La Dirección De Personal);no;1;1;1709
V.e. (excelentísimo Señor Ministro De Defensa);V.e. (excelentísimo Señor Ministro De Defensa);no;1;1;1720
V.e. (usted Equivalente), Ilmo. Sr. Director General De La Guardia Civil;V.e. (usted Equivalente), Ilmo. Sr. Director General De La Guardia Civil;no;1;1;1719
V.e. (vuestra Excelencia);V.e. (vuestra Excelencia);no;1;1;1713
V.exa. (referido En Saludo);V.exa. (referido En Saludo);no;1;1;1761
V.i. (a Quien Va Dirigido El Escrito Del General Jefe De La Segenper);V.i. (a Quien Va Dirigido El Escrito Del General Jefe De La Segenper);no;1;1;1709
"V.i. (se Interpreta Como ""vuestra Ilustrísima"", Una Autoridad Del Centro Mencionado)";"V.i. (se Interpreta Como ""vuestra Ilustrísima"", Una Autoridad Del Centro Mencionado)";no;1;1;1711
VISTA ORAL;VISTA ORAL;no;1;1;1851
VISTA ORAL 2/81;VISTA ORAL 2/81;no;29;29;"1811; 1812; 1814; 1815; 1816; 1817; 1819; 1821; 1822; 1823; 1824; 1825; 1826; 1827; 1828; 1829; 1830; 1831; 1832; 1833; 1834; 1838; 1841; 1843; 1844; 1845; 1846; 1847; 1848"
VISTA ORAL DEL 2/81;VISTA ORAL DEL 2/81;no;1;1;1849
Valdemoro;Valdemoro;no;2;2;"1813; 1814"
Valencia;Valencia;no;11;11;"1787; 1816; 1817; 1819; 1820; 1822; 1824; 1829; 1831; 1850; 1860"
Valladolid;Valladolid;no;2;1;1788
Vd. (a Quien Se Dirige El Director General);Vd. (a Quien Se Dirige El Director General);no;1;1;1709
Vicepresidente Primero;Vicepresidente Primero;no;1;1;1793
Viena;Viena;no;1;1;1775
Villanueva Retuerta;Villanueva Retuerta;no;1;1;1828
Villaviciosa;Villaviciosa;no;4;2;"1694; 1696"
Antonio Villaviciosa;Villaviciosa;si;1;1;1694
Villaviciosa (probablemente La Ciudad);Villaviciosa (probablemente La Ciudad);no;1;1;1696
Villaviciosa 14 (destacamento);Villaviciosa 14 (destacamento);no;1;1;1856
Villaviciosa Y Pavía;Villaviciosa Y Pavía;no;1;1;1695
Villaviciosa y Pavía;Villaviciosa y Pavía;no;1;1;1695
Vista Oral 2/81;Vista Oral 2/81;no;6;6;"1813; 1839; 1840; 1850; 1857; 1858"
Vista oral;Vista oral;no;4;4;"1836; 1852; 1853; 1856"
Vista oral 2/81;Vista oral 2/81;no;5;5;"1702; 1818; 1842; 1859; 1860"
Vista pública;Vista pública;no;1;1;1855
Vitoria;Vitoria;no;1;1;1723
Vázquez García;Vázquez García;no;1;1;1828
WASHINGTON;WASHINGTON;no;2;2;"1753; 1755"
WASHINGTON, D.C.;WASHINGTON, D.C.;no;1;1;1752
Washington;Washington;no;2;2;"1746; 1755"
Washington, D. C.;Washington, D. C.;no;2;1;1749
Washington, D.C.;Washington, D.C.;no;2;2;"1746; 1747"
Washington, D.c.;Washington, D.c.;no;3;3;"1746; 1747; 1752"
Western Europe;Western Europe;no;1;1;1751
Western European Trip (viaje Por Europa Occidental);Western European Trip (viaje Por Europa Occidental);no;1;1;1758
White House;White House;no;1;1;1744
Wien;Wien;no;2;1;1775
Your Majesty;Your Majesty;no;1;1;1749
ZCZC NR 971;ZCZC NR 971;no;1;1;1806
ZNR;ZNR;no;1;1;1739
Zaragoza;Zaragoza;no;1;1;1831
Zarzuela;Zarzuela;no;4;4;"1810; 1821; 1822; 1838"
Zarzuela Palace;Zarzuela Palace;no;1;1;1749
Zona;Zona;no;1;1;1800
Zona De La Capital;Zona De La Capital;no;1;1;1793
Zona Del Congreso;Zona Del Congreso;no;1;1;1795
Zona Marítima Del Mediterráneo;Zona Marítima Del Mediterráneo;no;1;1;1738
[redacted];[redacted];no;1;1;1777
__________ , Hijo De __________ Y __________ , Empleado En Empresa - __________ (__________), Afiliado A La Comunión Católico Monárquica, Influenciado Por __________;__________ , Hijo De __________ Y __________ , Empleado En Empresa - __________ (__________), Afiliado A La Comunión Católico Monárquica, Influenciado Por __________;no;1;1;1789
abandono de destino o residencia;abandono de destino o residencia;no;1;1;1717
abogado Sr. López Monteró;abogado Sr. López Monteró;no;1;1;1830
abogado defensor;abogado defensor;no;2;2;"1817; 1822"
abogados defensores;abogados defensores;no;2;2;"1787; 1842"
acontecimientos;acontecimientos;no;1;1;1712
actuaciones procesales;actuaciones procesales;no;1;1;1786
amenaza interior;amenaza interior;no;1;1;1703
arbitraje imparcial y ecuánime;arbitraje imparcial y ecuánime;no;1;1;1786
armed forces;armed forces;no;1;1;1751
art. 555 del Código de Justicia Militar;art. 555 del Código de Justicia Militar;no;2;2;"1728; 1729"
art.555 del Código de Justicia Militar;art.555 del Código de Justicia Militar;no;1;1;1731
artº 555 del Código de Justicia Militar;artº 555 del Código de Justicia Militar;no;1;1;1730
"artículo ""Monarquía Nacional""";"artículo ""Monarquía Nacional""";no;1;1;1763
artículo 1.007 del Código de Justicia Militar;artículo 1.007 del Código de Justicia Militar;no;1;1;1740
artículo 137 del Código de Justicia Militar;artículo 137 del Código de Justicia Militar;no;1;1;1717
artículo 201 de las Reales Ordenanzas para las Fuerzas Armadas;artículo 201 de las Reales Ordenanzas para las Fuerzas Armadas;no;1;1;1740
artículo 249 del Código Penal;artículo 249 del Código Penal;no;1;1;1697
artículo 443 del Código de Justicia Militar;artículo 443 del Código de Justicia Militar;no;1;1;1737
artículo 555 del Código de Justicia Militar;artículo 555 del Código de Justicia Militar;no;3;3;"1727; 1732; 1733"
artículo 753 del C.J.M.;artículo 753 del C.J.M.;no;1;1;1846
artículo 783 del C.J.M.;artículo 783 del C.J.M.;no;1;1;1811
artículo 89;artículo 89;no;1;1;1807
asalto al Congreso de los Diputados;asalto al Congreso de los Diputados;no;1;1;1778
asesinatos;asesinatos;no;1;1;1780
campaña propagandística;campaña propagandística;no;1;1;1804
carta anónima;carta anónima;no;1;1;1804
cartas subversivas;cartas subversivas;no;1;1;1785
causa 2/81;causa 2/81;no;5;5;"1836; 1837; 1853; 1854; 1856"
colectividad militar;colectividad militar;no;1;1;1837
comisiones;comisiones;no;1;1;1799
comisiones militares;comisiones militares;no;1;1;1799
comisiones militares asistentes;comisiones militares asistentes;no;1;1;1800
consejo supremo de justicia militar;consejo supremo de justicia militar;no;1;1;1716
constitutional processes;constitutional processes;no;1;1;1749
coronel de la Guardia Civil;coronel de la Guardia Civil;no;1;1;1723
coronel de la Guardia Civil Manchado García;coronel de la Guardia Civil Manchado García;no;1;1;1818
correctivo;correctivo;no;1;1;1737
credibilidad de la sociedad;credibilidad de la sociedad;no;1;1;1786
cuarteles;cuarteles;no;1;1;1801
cupo de capitanías;cupo de capitanías;no;1;1;1698
declaraciones;declaraciones;no;1;1;1781
declaraciones finales de los procesados;declaraciones finales de los procesados;no;1;1;1835
defensor;defensor;no;1;1;1856
defensores;defensores;no;2;2;"1798; 1800"
delito de rebelión Militar;delito de rebelión Militar;no;1;1;1725
democracia;democracia;no;1;1;1782
democracia española;democracia española;no;1;1;1746
democratic institutions;democratic institutions;no;2;2;"1747; 1749"
demokratischen Staatsmännern Europas;demokratischen Staatsmännern Europas;no;1;1;1775
derecha radical;derecha radical;no;1;1;1787
derechista;derechista;no;1;1;1789
desfile militar previsto en Zaragoza;desfile militar previsto en Zaragoza;no;1;1;1820
diecisiete de Noviembre de mil novecientos ochenta y uno;diecisiete de Noviembre de mil novecientos ochenta y uno;no;1;1;1711
digcesid;digcesid;no;1;1;1716
dirigentes de la nueva democracia española;dirigentes de la nueva democracia española;no;1;1;1746
ejecutivo;ejecutivo;no;1;1;1807
elecciones andaluzas;elecciones andaluzas;no;1;1;1835
entrevistas confidenciales;entrevistas confidenciales;no;1;1;1715
evidencia probatoria;evidencia probatoria;no;1;1;1697
expediente;expediente;no;1;1;1741
extrema derecha;extrema derecha;no;1;1;1781
faltas leves;faltas leves;no;1;1;1737
familiares;familiares;no;1;1;1799
fascista;fascista;no;1;1;1760
fase de declaraciones;fase de declaraciones;no;1;1;1837
fiscal togado;fiscal togado;no;1;1;1716
formalidades procesales del juicio;formalidades procesales del juicio;no;1;1;1786
fuerzas armadas;fuerzas armadas;no;1;1;1746
fuerzas de Seguridad;fuerzas de Seguridad;no;1;1;1820
general Chamorro Martín;general Chamorro Martín;no;1;1;1818
gobernadores civiles;gobernadores civiles;no;1;1;1777
golpe;golpe;no;1;1;1760
golpe de Estado;golpe de Estado;no;1;1;1715
golpe de estado;golpe de estado;no;1;1;1704
golpe de inspiração fascista;golpe de inspiração fascista;no;1;1;1761
golpe militar;golpe militar;no;1;1;1777
golpe militar de 23 de febrero de 1981;golpe militar de 23 de febrero de 1981;no;1;1;1770
gral. ---sanchez del río;gral. ---sanchez del río;no;1;1;1716
grupo de empresarios;grupo de empresarios;no;1;1;1783
grupos exhumidos;grupos exhumidos;no;1;1;1804
grupos políticos;grupos políticos;no;1;1;1787
grupúsculos violentos de extrema derecha;grupúsculos violentos de extrema derecha;no;1;1;1820
guardias civiles;guardias civiles;no;2;2;"1778; 1780"
historischen Befehl;historischen Befehl;no;1;1;1775
ideología monárquica;ideología monárquica;no;1;1;1789
inculpados;inculpados;no;1;1;1799
instituciones;instituciones;no;1;1;1746
instituciones democráticas españolas;instituciones democráticas españolas;no;1;1;1752
insurrectionist elements;insurrectionist elements;no;1;1;1751
intento golpista;intento golpista;no;1;1;1766
jefatura del Estado;jefatura del Estado;no;1;1;1763
jefes comandos;jefes comandos;no;1;1;1698
juicio;juicio;no;1;1;1799
lesiones cerebrales;lesiones cerebrales;no;1;1;1697
letrado López Montero;letrado López Montero;no;1;1;1818
letrado Sr. De Miguel;letrado Sr. De Miguel;no;1;1;1853
letrado Sr. Hermosilla;letrado Sr. Hermosilla;no;1;1;1856
letrados Hermosilla;letrados Hermosilla;no;1;1;1833
letrados López Montero;letrados López Montero;no;1;1;1833
letrados Sanz Arribas;letrados Sanz Arribas;no;1;1;1833
letrados Sres. Escaldell;letrados Sres. Escaldell;no;1;1;1833
letrados Srs. Escandell;letrados Srs. Escandell;no;1;1;1842
libertad provisional;libertad provisional;no;1;1;1802
libertades;libertades;no;1;1;1782
los 200 diputados;los 200 diputados;no;1;1;1776
línea de mando;línea de mando;no;1;1;1801
m.c.s.;m.c.s.;no;1;1;1795
magnetofón;magnetofón;no;1;1;1695
manifiesto;manifiesto;no;1;1;1695
mcm.;mcm.;no;1;1;1741
medios de comunicación;medios de comunicación;no;3;3;"1786; 1804; 1837"
mercado negro del rumor;mercado negro del rumor;no;1;1;1781
merma en ingresos;merma en ingresos;no;1;1;1783
mes de octubre;mes de octubre;no;1;1;1777
miembros;miembros;no;1;1;1799
miembros de la Junta Civico-Militar;miembros de la Junta Civico-Militar;no;1;1;1777
milicia;milicia;no;1;1;1801
militantes;militantes;no;1;1;1782
militares;militares;no;3;3;"1778; 1783; 1801"
militares representantes;militares representantes;no;1;1;1800
minisdef;minisdef;no;1;1;1716
"moción ""Spanish - Democracy""";"moción ""Spanish - Democracy""";no;1;1;1776
n/ref. dg/25182/19.10.87;n/ref. dg/25182/19.10.87;no;1;1;1716
nota confidencial;nota confidencial;no;1;1;1781
nota informativa;nota informativa;no;1;1;1789
nota informativa 00028;nota informativa 00028;no;1;1;1716
notas informativas;notas informativas;no;1;1;1799
operación de toma del Congreso;operación de toma del Congreso;no;1;1;1822
oposición;oposición;no;1;1;1807
orden constitucional;orden constitucional;no;1;1;1773
panfletos subversivos;panfletos subversivos;no;1;1;1785
paramilitary forces;paramilitary forces;no;1;1;1751
parte médico;parte médico;no;1;1;1697
pasaporte de nacionalidad argentina;pasaporte de nacionalidad argentina;no;1;1;1708
pena;pena;no;1;1;1802
personas procesadas;personas procesadas;no;1;1;1783
poder institucional;poder institucional;no;1;1;1807
posters;posters;no;1;1;1785
presidente de la Sala;presidente de la Sala;no;1;1;1852
primer informe semestral;primer informe semestral;no;1;1;1703
primeras diligencias;primeras diligencias;no;1;1;1717
principios democráticos;principios democráticos;no;1;1;1754
principles of democracy;principles of democracy;no;1;1;1749
prisión preventiva;prisión preventiva;no;1;1;1725
procedimiento;procedimiento;no;1;1;1798
procedimiento judicial;procedimiento judicial;no;1;1;1704
procedimiento penal;procedimiento penal;no;1;1;1697
procesados;procesados;no;4;4;"1800; 1811; 1820; 1837"
procesamiento;procesamiento;no;1;1;1706
proceso;proceso;no;1;1;1715
proceso del 23-F;proceso del 23-F;no;1;1;1742
provincias Vascongadas;provincias Vascongadas;no;1;1;1712
public demonstrations;public demonstrations;no;1;1;1751
pueblo español;pueblo español;no;1;1;1754
punto 3;punto 3;no;1;1;1741
querella criminal;querella criminal;no;1;1;1777
radio;radio;no;2;2;"1792; 1793"
rama dinástica opuesta a los Borbones;rama dinástica opuesta a los Borbones;no;1;1;1789
recurso;recurso;no;2;2;"1732; 1733"
recurso interpuesto;recurso interpuesto;no;1;1;1728
reforma política;reforma política;no;1;1;1777
regimientos;regimientos;no;1;1;1695
resolución del Congreso de los Estados Unidos;resolución del Congreso de los Estados Unidos;no;1;1;1757
resp. región;resp. región;no;1;1;1698
responsabilidad penal;responsabilidad penal;no;1;1;1787
retratos oficiales;retratos oficiales;no;1;1;1785
reunião ordinária;reunião ordinária;no;1;1;1760
reunión en el piso de Islas Filipinas;reunión en el piso de Islas Filipinas;no;1;1;1777
"revista ""Sábado Gráfico""";"revista ""Sábado Gráfico""";no;1;1;1777
ruptura;ruptura;no;1;1;1777
sentencia dictada en la causa 2/81;sentencia dictada en la causa 2/81;no;1;1;1716
sentencia justa;sentencia justa;no;1;1;1786
sentencias;sentencias;no;2;2;"1742; 1835"
servicios de información militar;servicios de información militar;no;1;1;1789
sesiones del juicio;sesiones del juicio;no;1;1;1786
sin fianza;sin fianza;no;1;1;1802
subdef;subdef;no;1;1;1716
sublevación;sublevación;no;1;1;1793
sucesos de 23 y 24 de dicho mes;sucesos de 23 y 24 de dicho mes;no;1;1;1754
teniente coronel;teniente coronel;no;1;1;1723
teniente coronel de Infantería S.E.M.;teniente coronel de Infantería S.E.M.;no;1;1;1723
teniente coronel de la Guardia Civil Tejero Molina;teniente coronel de la Guardia Civil Tejero Molina;no;1;1;1818
terrorismo;terrorismo;no;1;1;1712
testigo paisano señor Múgica Herzog;testigo paisano señor Múgica Herzog;no;1;1;1825
testimonio de los medios de comunicación;testimonio de los medios de comunicación;no;1;1;1786
